plane	wire	sx	sy	sz	ex	ey	ez
2	1801	-0.6	-115.53	540.6	-0.6	117.47	540.6	
2	1802	-0.6	-115.53	540.9	-0.6	117.47	540.9	
2	1803	-0.6	-115.53	541.2	-0.6	117.47	541.2	
2	1804	-0.6	-115.53	541.5	-0.6	117.47	541.5	
2	1805	-0.6	-115.53	541.8	-0.6	117.47	541.8	
2	1806	-0.6	-115.53	542.1	-0.6	117.47	542.1	
2	1807	-0.6	-115.53	542.4	-0.6	117.47	542.4	
2	1808	-0.6	-115.53	542.7	-0.6	117.47	542.7	
2	1809	-0.6	-115.53	543	-0.6	117.47	543	
2	1810	-0.6	-115.53	543.3	-0.6	117.47	543.3	
2	1811	-0.6	-115.53	543.6	-0.6	117.47	543.6	
2	1812	-0.6	-115.53	543.9	-0.6	117.47	543.9	
2	1813	-0.6	-115.53	544.2	-0.6	117.47	544.2	
2	1814	-0.6	-115.53	544.5	-0.6	117.47	544.5	
2	1815	-0.6	-115.53	544.8	-0.6	117.47	544.8	
2	1816	-0.6	-115.53	545.1	-0.6	117.47	545.1	
2	1817	-0.6	-115.53	545.4	-0.6	117.47	545.4	
2	1818	-0.6	-115.53	545.7	-0.6	117.47	545.7	
2	1819	-0.6	-115.53	546	-0.6	117.47	546	
2	1820	-0.6	-115.53	546.3	-0.6	117.47	546.3	
2	1821	-0.6	-115.53	546.6	-0.6	117.47	546.6	
2	1822	-0.6	-115.53	546.9	-0.6	117.47	546.9	
2	1823	-0.6	-115.53	547.2	-0.6	117.47	547.2	
2	1824	-0.6	-115.53	547.5	-0.6	117.47	547.5	
2	1825	-0.6	-115.53	547.8	-0.6	117.47	547.8	
2	1826	-0.6	-115.53	548.1	-0.6	117.47	548.1	
2	1827	-0.6	-115.53	548.4	-0.6	117.47	548.4	
2	1828	-0.6	-115.53	548.7	-0.6	117.47	548.7	
2	1829	-0.6	-115.53	549	-0.6	117.47	549	
2	1830	-0.6	-115.53	549.3	-0.6	117.47	549.3	
2	1831	-0.6	-115.53	549.6	-0.6	117.47	549.6	
2	1832	-0.6	-115.53	549.9	-0.6	117.47	549.9	
2	1833	-0.6	-115.53	550.2	-0.6	117.47	550.2	
2	1834	-0.6	-115.53	550.5	-0.6	117.47	550.5	
2	1835	-0.6	-115.53	550.8	-0.6	117.47	550.8	
2	1836	-0.6	-115.53	551.1	-0.6	117.47	551.1	
2	1837	-0.6	-115.53	551.4	-0.6	117.47	551.4	
2	1838	-0.6	-115.53	551.7	-0.6	117.47	551.7	
2	1839	-0.6	-115.53	552	-0.6	117.47	552	
2	1840	-0.6	-115.53	552.3	-0.6	117.47	552.3	
2	1841	-0.6	-115.53	552.6	-0.6	117.47	552.6	
2	1842	-0.6	-115.53	552.9	-0.6	117.47	552.9	
2	1843	-0.6	-115.53	553.2	-0.6	117.47	553.2	
2	1844	-0.6	-115.53	553.5	-0.6	117.47	553.5	
2	1845	-0.6	-115.53	553.8	-0.6	117.47	553.8	
2	1846	-0.6	-115.53	554.1	-0.6	117.47	554.1	
2	1847	-0.6	-115.53	554.4	-0.6	117.47	554.4	
2	1848	-0.6	-115.53	554.7	-0.6	117.47	554.7	
2	1849	-0.6	-115.53	555	-0.6	117.47	555	
2	1850	-0.6	-115.53	555.3	-0.6	117.47	555.3	
2	1851	-0.6	-115.53	555.6	-0.6	117.47	555.6	
2	1852	-0.6	-115.53	555.9	-0.6	117.47	555.9	
2	1853	-0.6	-115.53	556.2	-0.6	117.47	556.2	
2	1854	-0.6	-115.53	556.5	-0.6	117.47	556.5	
2	1855	-0.6	-115.53	556.8	-0.6	117.47	556.8	
2	1856	-0.6	-115.53	557.1	-0.6	117.47	557.1	
2	1857	-0.6	-115.53	557.4	-0.6	117.47	557.4	
2	1858	-0.6	-115.53	557.7	-0.6	117.47	557.7	
2	1859	-0.6	-115.53	558	-0.6	117.47	558	
2	1860	-0.6	-115.53	558.3	-0.6	117.47	558.3	
2	1861	-0.6	-115.53	558.6	-0.6	117.47	558.6	
2	1862	-0.6	-115.53	558.9	-0.6	117.47	558.9	
2	1863	-0.6	-115.53	559.2	-0.6	117.47	559.2	
2	1864	-0.6	-115.53	559.5	-0.6	117.47	559.5	
2	1865	-0.6	-115.53	559.8	-0.6	117.47	559.8	
2	1866	-0.6	-115.53	560.1	-0.6	117.47	560.1	
2	1867	-0.6	-115.53	560.4	-0.6	117.47	560.4	
2	1868	-0.6	-115.53	560.7	-0.6	117.47	560.7	
2	1869	-0.6	-115.53	561	-0.6	117.47	561	
2	1870	-0.6	-115.53	561.3	-0.6	117.47	561.3	
2	1871	-0.6	-115.53	561.6	-0.6	117.47	561.6	
2	1872	-0.6	-115.53	561.9	-0.6	117.47	561.9	
2	1873	-0.6	-115.53	562.2	-0.6	117.47	562.2	
2	1874	-0.6	-115.53	562.5	-0.6	117.47	562.5	
2	1875	-0.6	-115.53	562.8	-0.6	117.47	562.8	
2	1876	-0.6	-115.53	563.1	-0.6	117.47	563.1	
2	1877	-0.6	-115.53	563.4	-0.6	117.47	563.4	
2	1878	-0.6	-115.53	563.7	-0.6	117.47	563.7	
2	1879	-0.6	-115.53	564	-0.6	117.47	564	
2	1880	-0.6	-115.53	564.3	-0.6	117.47	564.3	
2	1881	-0.6	-115.53	564.6	-0.6	117.47	564.6	
2	1882	-0.6	-115.53	564.9	-0.6	117.47	564.9	
2	1883	-0.6	-115.53	565.2	-0.6	117.47	565.2	
2	1884	-0.6	-115.53	565.5	-0.6	117.47	565.5	
2	1885	-0.6	-115.53	565.8	-0.6	117.47	565.8	
2	1886	-0.6	-115.53	566.1	-0.6	117.47	566.1	
2	1887	-0.6	-115.53	566.4	-0.6	117.47	566.4	
2	1888	-0.6	-115.53	566.7	-0.6	117.47	566.7	
2	1889	-0.6	-115.53	567	-0.6	117.47	567	
2	1890	-0.6	-115.53	567.3	-0.6	117.47	567.3	
2	1891	-0.6	-115.53	567.6	-0.6	117.47	567.6	
2	1892	-0.6	-115.53	567.9	-0.6	117.47	567.9	
2	1893	-0.6	-115.53	568.2	-0.6	117.47	568.2	
2	1894	-0.6	-115.53	568.5	-0.6	117.47	568.5	
2	1895	-0.6	-115.53	568.8	-0.6	117.47	568.8	
2	1896	-0.6	-115.53	569.1	-0.6	117.47	569.1	
2	1897	-0.6	-115.53	569.4	-0.6	117.47	569.4	
2	1898	-0.6	-115.53	569.7	-0.6	117.47	569.7	
2	1899	-0.6	-115.53	570	-0.6	117.47	570	
2	1900	-0.6	-115.53	570.3	-0.6	117.47	570.3	
2	1901	-0.6	-115.53	570.6	-0.6	117.47	570.6	
2	1902	-0.6	-115.53	570.9	-0.6	117.47	570.9	
2	1903	-0.6	-115.53	571.2	-0.6	117.47	571.2	
2	1904	-0.6	-115.53	571.5	-0.6	117.47	571.5	
2	1905	-0.6	-115.53	571.8	-0.6	117.47	571.8	
2	1906	-0.6	-115.53	572.1	-0.6	117.47	572.1	
2	1907	-0.6	-115.53	572.4	-0.6	117.47	572.4	
2	1908	-0.6	-115.53	572.7	-0.6	117.47	572.7	
2	1909	-0.6	-115.53	573	-0.6	117.47	573	
2	1910	-0.6	-115.53	573.3	-0.6	117.47	573.3	
2	1911	-0.6	-115.53	573.6	-0.6	117.47	573.6	
2	1912	-0.6	-115.53	573.9	-0.6	117.47	573.9	
2	1913	-0.6	-115.53	574.2	-0.6	117.47	574.2	
2	1914	-0.6	-115.53	574.5	-0.6	117.47	574.5	
2	1915	-0.6	-115.53	574.8	-0.6	117.47	574.8	
2	1916	-0.6	-115.53	575.1	-0.6	117.47	575.1	
2	1917	-0.6	-115.53	575.4	-0.6	117.47	575.4	
2	1918	-0.6	-115.53	575.7	-0.6	117.47	575.7	
2	1919	-0.6	-115.53	576	-0.6	117.47	576	
2	1920	-0.6	-115.53	576.3	-0.6	117.47	576.3	
2	1921	-0.6	-115.53	576.6	-0.6	117.47	576.6	
2	1922	-0.6	-115.53	576.9	-0.6	117.47	576.9	
2	1923	-0.6	-115.53	577.2	-0.6	117.47	577.2	
2	1924	-0.6	-115.53	577.5	-0.6	117.47	577.5	
2	1925	-0.6	-115.53	577.8	-0.6	117.47	577.8	
2	1926	-0.6	-115.53	578.1	-0.6	117.47	578.1	
2	1927	-0.6	-115.53	578.4	-0.6	117.47	578.4	
2	1928	-0.6	-115.53	578.7	-0.6	117.47	578.7	
2	1929	-0.6	-115.53	579	-0.6	117.47	579	
2	1930	-0.6	-115.53	579.3	-0.6	117.47	579.3	
2	1931	-0.6	-115.53	579.6	-0.6	117.47	579.6	
2	1932	-0.6	-115.53	579.9	-0.6	117.47	579.9	
2	1933	-0.6	-115.53	580.2	-0.6	117.47	580.2	
2	1934	-0.6	-115.53	580.5	-0.6	117.47	580.5	
2	1935	-0.6	-115.53	580.8	-0.6	117.47	580.8	
2	1936	-0.6	-115.53	581.1	-0.6	117.47	581.1	
2	1937	-0.6	-115.53	581.4	-0.6	117.47	581.4	
2	1938	-0.6	-115.53	581.7	-0.6	117.47	581.7	
2	1939	-0.6	-115.53	582	-0.6	117.47	582	
2	1940	-0.6	-115.53	582.3	-0.6	117.47	582.3	
2	1941	-0.6	-115.53	582.6	-0.6	117.47	582.6	
2	1942	-0.6	-115.53	582.9	-0.6	117.47	582.9	
2	1943	-0.6	-115.53	583.2	-0.6	117.47	583.2	
2	1944	-0.6	-115.53	583.5	-0.6	117.47	583.5	
2	1945	-0.6	-115.53	583.8	-0.6	117.47	583.8	
2	1946	-0.6	-115.53	584.1	-0.6	117.47	584.1	
2	1947	-0.6	-115.53	584.4	-0.6	117.47	584.4	
2	1948	-0.6	-115.53	584.7	-0.6	117.47	584.7	
2	1949	-0.6	-115.53	585	-0.6	117.47	585	
2	1950	-0.6	-115.53	585.3	-0.6	117.47	585.3	
2	1951	-0.6	-115.53	585.6	-0.6	117.47	585.6	
2	1952	-0.6	-115.53	585.9	-0.6	117.47	585.9	
2	1953	-0.6	-115.53	586.2	-0.6	117.47	586.2	
2	1954	-0.6	-115.53	586.5	-0.6	117.47	586.5	
2	1955	-0.6	-115.53	586.8	-0.6	117.47	586.8	
2	1956	-0.6	-115.53	587.1	-0.6	117.47	587.1	
2	1957	-0.6	-115.53	587.4	-0.6	117.47	587.4	
2	1958	-0.6	-115.53	587.7	-0.6	117.47	587.7	
2	1959	-0.6	-115.53	588	-0.6	117.47	588	
2	1960	-0.6	-115.53	588.3	-0.6	117.47	588.3	
2	1961	-0.6	-115.53	588.6	-0.6	117.47	588.6	
2	1962	-0.6	-115.53	588.9	-0.6	117.47	588.9	
2	1963	-0.6	-115.53	589.2	-0.6	117.47	589.2	
2	1964	-0.6	-115.53	589.5	-0.6	117.47	589.5	
2	1965	-0.6	-115.53	589.8	-0.6	117.47	589.8	
2	1966	-0.6	-115.53	590.1	-0.6	117.47	590.1	
2	1967	-0.6	-115.53	590.4	-0.6	117.47	590.4	
2	1968	-0.6	-115.53	590.7	-0.6	117.47	590.7	
2	1969	-0.6	-115.53	591	-0.6	117.47	591	
2	1970	-0.6	-115.53	591.3	-0.6	117.47	591.3	
2	1971	-0.6	-115.53	591.6	-0.6	117.47	591.6	
2	1972	-0.6	-115.53	591.9	-0.6	117.47	591.9	
2	1973	-0.6	-115.53	592.2	-0.6	117.47	592.2	
2	1974	-0.6	-115.53	592.5	-0.6	117.47	592.5	
2	1975	-0.6	-115.53	592.8	-0.6	117.47	592.8	
2	1976	-0.6	-115.53	593.1	-0.6	117.47	593.1	
2	1977	-0.6	-115.53	593.4	-0.6	117.47	593.4	
2	1978	-0.6	-115.53	593.7	-0.6	117.47	593.7	
2	1979	-0.6	-115.53	594	-0.6	117.47	594	
2	1980	-0.6	-115.53	594.3	-0.6	117.47	594.3	
2	1981	-0.6	-115.53	594.6	-0.6	117.47	594.6	
2	1982	-0.6	-115.53	594.9	-0.6	117.47	594.9	
2	1983	-0.6	-115.53	595.2	-0.6	117.47	595.2	
2	1984	-0.6	-115.53	595.5	-0.6	117.47	595.5	
2	1985	-0.6	-115.53	595.8	-0.6	117.47	595.8	
2	1986	-0.6	-115.53	596.1	-0.6	117.47	596.1	
2	1987	-0.6	-115.53	596.4	-0.6	117.47	596.4	
2	1988	-0.6	-115.53	596.7	-0.6	117.47	596.7	
2	1989	-0.6	-115.53	597	-0.6	117.47	597	
2	1990	-0.6	-115.53	597.3	-0.6	117.47	597.3	
2	1991	-0.6	-115.53	597.6	-0.6	117.47	597.6	
2	1992	-0.6	-115.53	597.9	-0.6	117.47	597.9	
2	1993	-0.6	-115.53	598.2	-0.6	117.47	598.2	
2	1994	-0.6	-115.53	598.5	-0.6	117.47	598.5	
2	1995	-0.6	-115.53	598.8	-0.6	117.47	598.8	
2	1996	-0.6	-115.53	599.1	-0.6	117.47	599.1	
2	1997	-0.6	-115.53	599.4	-0.6	117.47	599.4	
2	1998	-0.6	-115.53	599.7	-0.6	117.47	599.7	
2	1999	-0.6	-115.53	600	-0.6	117.47	600	
2	2000	-0.6	-115.53	600.3	-0.6	117.47	600.3	
2	2001	-0.6	-115.53	600.6	-0.6	117.47	600.6	
2	2002	-0.6	-115.53	600.9	-0.6	117.47	600.9	
2	2003	-0.6	-115.53	601.2	-0.6	117.47	601.2	
2	2004	-0.6	-115.53	601.5	-0.6	117.47	601.5	
2	2005	-0.6	-115.53	601.8	-0.6	117.47	601.8	
2	2006	-0.6	-115.53	602.1	-0.6	117.47	602.1	
2	2007	-0.6	-115.53	602.4	-0.6	117.47	602.4	
2	2008	-0.6	-115.53	602.7	-0.6	117.47	602.7	
2	2009	-0.6	-115.53	603	-0.6	117.47	603	
2	2010	-0.6	-115.53	603.3	-0.6	117.47	603.3	
2	2011	-0.6	-115.53	603.6	-0.6	117.47	603.6	
2	2012	-0.6	-115.53	603.9	-0.6	117.47	603.9	
2	2013	-0.6	-115.53	604.2	-0.6	117.47	604.2	
2	2014	-0.6	-115.53	604.5	-0.6	117.47	604.5	
2	2015	-0.6	-115.53	604.8	-0.6	117.47	604.8	
2	2016	-0.6	-115.53	605.1	-0.6	117.47	605.1	
2	2017	-0.6	-115.53	605.4	-0.6	117.47	605.4	
2	2018	-0.6	-115.53	605.7	-0.6	117.47	605.7	
2	2019	-0.6	-115.53	606	-0.6	117.47	606	
2	2020	-0.6	-115.53	606.3	-0.6	117.47	606.3	
2	2021	-0.6	-115.53	606.6	-0.6	117.47	606.6	
2	2022	-0.6	-115.53	606.9	-0.6	117.47	606.9	
2	2023	-0.6	-115.53	607.2	-0.6	117.47	607.2	
2	2024	-0.6	-115.53	607.5	-0.6	117.47	607.5	
2	2025	-0.6	-115.53	607.8	-0.6	117.47	607.8	
2	2026	-0.6	-115.53	608.1	-0.6	117.47	608.1	
2	2027	-0.6	-115.53	608.4	-0.6	117.47	608.4	
2	2028	-0.6	-115.53	608.7	-0.6	117.47	608.7	
2	2029	-0.6	-115.53	609	-0.6	117.47	609	
2	2030	-0.6	-115.53	609.3	-0.6	117.47	609.3	
2	2031	-0.6	-115.53	609.6	-0.6	117.47	609.6	
2	2032	-0.6	-115.53	609.9	-0.6	117.47	609.9	
2	2033	-0.6	-115.53	610.2	-0.6	117.47	610.2	
2	2034	-0.6	-115.53	610.5	-0.6	117.47	610.5	
2	2035	-0.6	-115.53	610.8	-0.6	117.47	610.8	
2	2036	-0.6	-115.53	611.1	-0.6	117.47	611.1	
2	2037	-0.6	-115.53	611.4	-0.6	117.47	611.4	
2	2038	-0.6	-115.53	611.7	-0.6	117.47	611.7	
2	2039	-0.6	-115.53	612	-0.6	117.47	612	
2	2040	-0.6	-115.53	612.3	-0.6	117.47	612.3	
2	2041	-0.6	-115.53	612.6	-0.6	117.47	612.6	
2	2042	-0.6	-115.53	612.9	-0.6	117.47	612.9	
2	2043	-0.6	-115.53	613.2	-0.6	117.47	613.2	
2	2044	-0.6	-115.53	613.5	-0.6	117.47	613.5	
2	2045	-0.6	-115.53	613.8	-0.6	117.47	613.8	
2	2046	-0.6	-115.53	614.1	-0.6	117.47	614.1	
2	2047	-0.6	-115.53	614.4	-0.6	117.47	614.4	
2	2048	-0.6	-115.53	614.7	-0.6	117.47	614.7	
2	2049	-0.6	-115.53	615	-0.6	117.47	615	
2	2050	-0.6	-115.53	615.3	-0.6	117.47	615.3	
2	2051	-0.6	-115.53	615.6	-0.6	117.47	615.6	
2	2052	-0.6	-115.53	615.9	-0.6	117.47	615.9	
2	2053	-0.6	-115.53	616.2	-0.6	117.47	616.2	
2	2054	-0.6	-115.53	616.5	-0.6	117.47	616.5	
2	2055	-0.6	-115.53	616.8	-0.6	117.47	616.8	
2	2056	-0.6	-115.53	617.1	-0.6	117.47	617.1	
2	2057	-0.6	-115.53	617.4	-0.6	117.47	617.4	
2	2058	-0.6	-115.53	617.7	-0.6	117.47	617.7	
2	2059	-0.6	-115.53	618	-0.6	117.47	618	
2	2060	-0.6	-115.53	618.3	-0.6	117.47	618.3	
2	2061	-0.6	-115.53	618.6	-0.6	117.47	618.6	
2	2062	-0.6	-115.53	618.9	-0.6	117.47	618.9	
2	2063	-0.6	-115.53	619.2	-0.6	117.47	619.2	
2	2064	-0.6	-115.53	619.5	-0.6	117.47	619.5	
2	2065	-0.6	-115.53	619.8	-0.6	117.47	619.8	
2	2066	-0.6	-115.53	620.1	-0.6	117.47	620.1	
2	2067	-0.6	-115.53	620.4	-0.6	117.47	620.4	
2	2068	-0.6	-115.53	620.7	-0.6	117.47	620.7	
2	2069	-0.6	-115.53	621	-0.6	117.47	621	
2	2070	-0.6	-115.53	621.3	-0.6	117.47	621.3	
2	2071	-0.6	-115.53	621.6	-0.6	117.47	621.6	
2	2072	-0.6	-115.53	621.9	-0.6	117.47	621.9	
2	2073	-0.6	-115.53	622.2	-0.6	117.47	622.2	
2	2074	-0.6	-115.53	622.5	-0.6	117.47	622.5	
2	2075	-0.6	-115.53	622.8	-0.6	117.47	622.8	
2	2076	-0.6	-115.53	623.1	-0.6	117.47	623.1	
2	2077	-0.6	-115.53	623.4	-0.6	117.47	623.4	
2	2078	-0.6	-115.53	623.7	-0.6	117.47	623.7	
2	2079	-0.6	-115.53	624	-0.6	117.47	624	
2	2080	-0.6	-115.53	624.3	-0.6	117.47	624.3	
2	2081	-0.6	-115.53	624.6	-0.6	117.47	624.6	
2	2082	-0.6	-115.53	624.9	-0.6	117.47	624.9	
2	2083	-0.6	-115.53	625.2	-0.6	117.47	625.2	
2	2084	-0.6	-115.53	625.5	-0.6	117.47	625.5	
2	2085	-0.6	-115.53	625.8	-0.6	117.47	625.8	
2	2086	-0.6	-115.53	626.1	-0.6	117.47	626.1	
2	2087	-0.6	-115.53	626.4	-0.6	117.47	626.4	
2	2088	-0.6	-115.53	626.7	-0.6	117.47	626.7	
2	2089	-0.6	-115.53	627	-0.6	117.47	627	
2	2090	-0.6	-115.53	627.3	-0.6	117.47	627.3	
2	2091	-0.6	-115.53	627.6	-0.6	117.47	627.6	
2	2092	-0.6	-115.53	627.9	-0.6	117.47	627.9	
2	2093	-0.6	-115.53	628.2	-0.6	117.47	628.2	
2	2094	-0.6	-115.53	628.5	-0.6	117.47	628.5	
2	2095	-0.6	-115.53	628.8	-0.6	117.47	628.8	
2	2096	-0.6	-115.53	629.1	-0.6	117.47	629.1	
2	2097	-0.6	-115.53	629.4	-0.6	117.47	629.4	
2	2098	-0.6	-115.53	629.7	-0.6	117.47	629.7	
2	2099	-0.6	-115.53	630	-0.6	117.47	630	
2	2100	-0.6	-115.53	630.3	-0.6	117.47	630.3	
2	2101	-0.6	-115.53	630.6	-0.6	117.47	630.6	
2	2102	-0.6	-115.53	630.9	-0.6	117.47	630.9	
2	2103	-0.6	-115.53	631.2	-0.6	117.47	631.2	
2	2104	-0.6	-115.53	631.5	-0.6	117.47	631.5	
2	2105	-0.6	-115.53	631.8	-0.6	117.47	631.8	
2	2106	-0.6	-115.53	632.1	-0.6	117.47	632.1	
2	2107	-0.6	-115.53	632.4	-0.6	117.47	632.4	
2	2108	-0.6	-115.53	632.7	-0.6	117.47	632.7	
2	2109	-0.6	-115.53	633	-0.6	117.47	633	
2	2110	-0.6	-115.53	633.3	-0.6	117.47	633.3	
2	2111	-0.6	-115.53	633.6	-0.6	117.47	633.6	
2	2112	-0.6	-115.53	633.9	-0.6	117.47	633.9	
2	2113	-0.6	-115.53	634.2	-0.6	117.47	634.2	
2	2114	-0.6	-115.53	634.5	-0.6	117.47	634.5	
2	2115	-0.6	-115.53	634.8	-0.6	117.47	634.8	
2	2116	-0.6	-115.53	635.1	-0.6	117.47	635.1	
2	2117	-0.6	-115.53	635.4	-0.6	117.47	635.4	
2	2118	-0.6	-115.53	635.7	-0.6	117.47	635.7	
2	2119	-0.6	-115.53	636	-0.6	117.47	636	
2	2120	-0.6	-115.53	636.3	-0.6	117.47	636.3	
2	2121	-0.6	-115.53	636.6	-0.6	117.47	636.6	
2	2122	-0.6	-115.53	636.9	-0.6	117.47	636.9	
2	2123	-0.6	-115.53	637.2	-0.6	117.47	637.2	
2	2124	-0.6	-115.53	637.5	-0.6	117.47	637.5	
2	2125	-0.6	-115.53	637.8	-0.6	117.47	637.8	
2	2126	-0.6	-115.53	638.1	-0.6	117.47	638.1	
2	2127	-0.6	-115.53	638.4	-0.6	117.47	638.4	
2	2128	-0.6	-115.53	638.7	-0.6	117.47	638.7	
2	2129	-0.6	-115.53	639	-0.6	117.47	639	
2	2130	-0.6	-115.53	639.3	-0.6	117.47	639.3	
2	2131	-0.6	-115.53	639.6	-0.6	117.47	639.6	
2	2132	-0.6	-115.53	639.9	-0.6	117.47	639.9	
2	2133	-0.6	-115.53	640.2	-0.6	117.47	640.2	
2	2134	-0.6	-115.53	640.5	-0.6	117.47	640.5	
2	2135	-0.6	-115.53	640.8	-0.6	117.47	640.8	
2	2136	-0.6	-115.53	641.1	-0.6	117.47	641.1	
2	2137	-0.6	-115.53	641.4	-0.6	117.47	641.4	
2	2138	-0.6	-115.53	641.7	-0.6	117.47	641.7	
2	2139	-0.6	-115.53	642	-0.6	117.47	642	
2	2140	-0.6	-115.53	642.3	-0.6	117.47	642.3	
2	2141	-0.6	-115.53	642.6	-0.6	117.47	642.6	
2	2142	-0.6	-115.53	642.9	-0.6	117.47	642.9	
2	2143	-0.6	-115.53	643.2	-0.6	117.47	643.2	
2	2144	-0.6	-115.53	643.5	-0.6	117.47	643.5	
2	2145	-0.6	-115.53	643.8	-0.6	117.47	643.8	
2	2146	-0.6	-115.53	644.1	-0.6	117.47	644.1	
2	2147	-0.6	-115.53	644.4	-0.6	117.47	644.4	
2	2148	-0.6	-115.53	644.7	-0.6	117.47	644.7	
2	2149	-0.6	-115.53	645	-0.6	117.47	645	
2	2150	-0.6	-115.53	645.3	-0.6	117.47	645.3	
2	2151	-0.6	-115.53	645.6	-0.6	117.47	645.6	
2	2152	-0.6	-115.53	645.9	-0.6	117.47	645.9	
2	2153	-0.6	-115.53	646.2	-0.6	117.47	646.2	
2	2154	-0.6	-115.53	646.5	-0.6	117.47	646.5	
2	2155	-0.6	-115.53	646.8	-0.6	117.47	646.8	
2	2156	-0.6	-115.53	647.1	-0.6	117.47	647.1	
2	2157	-0.6	-115.53	647.4	-0.6	117.47	647.4	
2	2158	-0.6	-115.53	647.7	-0.6	117.47	647.7	
2	2159	-0.6	-115.53	648	-0.6	117.47	648	
2	2160	-0.6	-115.53	648.3	-0.6	117.47	648.3	
2	2161	-0.6	-115.53	648.6	-0.6	117.47	648.6	
2	2162	-0.6	-115.53	648.9	-0.6	117.47	648.9	
2	2163	-0.6	-115.53	649.2	-0.6	117.47	649.2	
2	2164	-0.6	-115.53	649.5	-0.6	117.47	649.5	
2	2165	-0.6	-115.53	649.8	-0.6	117.47	649.8	
2	2166	-0.6	-115.53	650.1	-0.6	117.47	650.1	
2	2167	-0.6	-115.53	650.4	-0.6	117.47	650.4	
2	2168	-0.6	-115.53	650.7	-0.6	117.47	650.7	
2	2169	-0.6	-115.53	651	-0.6	117.47	651	
2	2170	-0.6	-115.53	651.3	-0.6	117.47	651.3	
2	2171	-0.6	-115.53	651.6	-0.6	117.47	651.6	
2	2172	-0.6	-115.53	651.9	-0.6	117.47	651.9	
2	2173	-0.6	-115.53	652.2	-0.6	117.47	652.2	
2	2174	-0.6	-115.53	652.5	-0.6	117.47	652.5	
2	2175	-0.6	-115.53	652.8	-0.6	117.47	652.8	
2	2176	-0.6	-115.53	653.1	-0.6	117.47	653.1	
2	2177	-0.6	-115.53	653.4	-0.6	117.47	653.4	
2	2178	-0.6	-115.53	653.7	-0.6	117.47	653.7	
2	2179	-0.6	-115.53	654	-0.6	117.47	654	
2	2180	-0.6	-115.53	654.3	-0.6	117.47	654.3	
2	2181	-0.6	-115.53	654.6	-0.6	117.47	654.6	
2	2182	-0.6	-115.53	654.9	-0.6	117.47	654.9	
2	2183	-0.6	-115.53	655.2	-0.6	117.47	655.2	
2	2184	-0.6	-115.53	655.5	-0.6	117.47	655.5	
2	2185	-0.6	-115.53	655.8	-0.6	117.47	655.8	
2	2186	-0.6	-115.53	656.1	-0.6	117.47	656.1	
2	2187	-0.6	-115.53	656.4	-0.6	117.47	656.4	
2	2188	-0.6	-115.53	656.7	-0.6	117.47	656.7	
2	2189	-0.6	-115.53	657	-0.6	117.47	657	
2	2190	-0.6	-115.53	657.3	-0.6	117.47	657.3	
2	2191	-0.6	-115.53	657.6	-0.6	117.47	657.6	
2	2192	-0.6	-115.53	657.9	-0.6	117.47	657.9	
2	2193	-0.6	-115.53	658.2	-0.6	117.47	658.2	
2	2194	-0.6	-115.53	658.5	-0.6	117.47	658.5	
2	2195	-0.6	-115.53	658.8	-0.6	117.47	658.8	
2	2196	-0.6	-115.53	659.1	-0.6	117.47	659.1	
2	2197	-0.6	-115.53	659.4	-0.6	117.47	659.4	
2	2198	-0.6	-115.53	659.7	-0.6	117.47	659.7	
2	2199	-0.6	-115.53	660	-0.6	117.47	660	
2	2200	-0.6	-115.53	660.3	-0.6	117.47	660.3	
2	2201	-0.6	-115.53	660.6	-0.6	117.47	660.6	
2	2202	-0.6	-115.53	660.9	-0.6	117.47	660.9	
2	2203	-0.6	-115.53	661.2	-0.6	117.47	661.2	
2	2204	-0.6	-115.53	661.5	-0.6	117.47	661.5	
2	2205	-0.6	-115.53	661.8	-0.6	117.47	661.8	
2	2206	-0.6	-115.53	662.1	-0.6	117.47	662.1	
2	2207	-0.6	-115.53	662.4	-0.6	117.47	662.4	
2	2208	-0.6	-115.53	662.7	-0.6	117.47	662.7	
2	2209	-0.6	-115.53	663	-0.6	117.47	663	
2	2210	-0.6	-115.53	663.3	-0.6	117.47	663.3	
2	2211	-0.6	-115.53	663.6	-0.6	117.47	663.6	
2	2212	-0.6	-115.53	663.9	-0.6	117.47	663.9	
2	2213	-0.6	-115.53	664.2	-0.6	117.47	664.2	
2	2214	-0.6	-115.53	664.5	-0.6	117.47	664.5	
2	2215	-0.6	-115.53	664.8	-0.6	117.47	664.8	
2	2216	-0.6	-115.53	665.1	-0.6	117.47	665.1	
2	2217	-0.6	-115.53	665.4	-0.6	117.47	665.4	
2	2218	-0.6	-115.53	665.7	-0.6	117.47	665.7	
2	2219	-0.6	-115.53	666	-0.6	117.47	666	
2	2220	-0.6	-115.53	666.3	-0.6	117.47	666.3	
2	2221	-0.6	-115.53	666.6	-0.6	117.47	666.6	
2	2222	-0.6	-115.53	666.9	-0.6	117.47	666.9	
2	2223	-0.6	-115.53	667.2	-0.6	117.47	667.2	
2	2224	-0.6	-115.53	667.5	-0.6	117.47	667.5	
2	2225	-0.6	-115.53	667.8	-0.6	117.47	667.8	
2	2226	-0.6	-115.53	668.1	-0.6	117.47	668.1	
2	2227	-0.6	-115.53	668.4	-0.6	117.47	668.4	
2	2228	-0.6	-115.53	668.7	-0.6	117.47	668.7	
